incident_id,crime_type,latitude,longitude,date,time,severity,ward,weather,risk_score
5903,vandalism,12.872319,77.657784,26-05-2025,13:34,low,BTM,cloudy,78
5904,public_damage,12.991449,77.552303,30-10-2025,03:25,moderate,BTM,rainy,55
5905,pickpocketing,12.954062,77.723401,24-09-2025,06:56,moderate,Malleshwaram,humid,56
5906,vehicle_theft,12.855688,77.421708,15-07-2025,13:49,high,BTM,humid,57
5907,pickpocketing,12.819492,77.53753,14-06-2025,10:26,moderate,Jayanagar,humid,91
5908,burglary,12.99008,77.473654,21-07-2025,15:52,critical,Koramangala,cloudy,66
5909,burglary,12.852051,77.613586,29-07-2025,20:09,critical,Yelahanka,humid,12
5910,road_accident,12.80442,77.776673,28-05-2025,14:05,high,Electronic City,clear,55
5911,vehicle_theft,13.062991,77.647009,04-10-2025,04:31,high,Indiranagar,humid,88
5912,pickpocketing,12.811135,77.560702,07-04-2025,14:18,moderate,Electronic City,clear,47
5913,street_fight,12.854091,77.665392,11-09-2025,09:38,high,Indiranagar,cloudy,30
5914,road_accident,12.957547,77.511285,09-08-2025,10:22,high,BTM,clear,24
5915,burglary,13.081746,77.690935,10-09-2025,17:47,critical,Jayanagar,clear,85
5916,vandalism,12.96963,77.476205,03-11-2025,18:11,low,Yelahanka,clear,13
5917,public_damage,12.858093,77.491877,17-04-2025,16:29,moderate,Hebbal,humid,22
5918,road_accident,13.026893,77.620314,29-03-2025,21:45,high,Indiranagar,rainy,39
5919,street_fight,12.961127,77.699882,03-05-2025,04:48,high,Jayanagar,humid,72
5920,burglary,12.922293,77.45829,06-10-2025,11:10,critical,Malleshwaram,humid,69
5921,vehicle_theft,13.018792,77.742547,21-05-2025,10:15,high,Jayanagar,humid,82
5922,burglary,13.026213,77.766372,11-06-2025,00:05,critical,Jayanagar,humid,57
5923,road_accident,12.854493,77.692152,17-07-2025,10:07,high,Whitefield,rainy,85
5924,public_damage,13.075524,77.41145,09-08-2025,07:21,moderate,Indiranagar,clear,50
5925,street_fight,13.091368,77.772149,03-08-2025,14:07,high,Hebbal,humid,93
5926,burglary,13.01482,77.740154,07-08-2025,22:31,critical,Indiranagar,humid,94
5927,chain_snatching,12.809896,77.516632,24-04-2025,19:39,high,Electronic City,cloudy,30
5928,pickpocketing,13.043063,77.791408,12-10-2025,07:53,moderate,Indiranagar,rainy,38
5929,vehicle_theft,12.952807,77.660931,21-08-2025,22:01,high,MG Road,cloudy,77
5930,pickpocketing,12.905735,77.780455,05-07-2025,15:42,moderate,Yelahanka,cloudy,53
5931,cybercrime,13.069349,77.543126,17-09-2025,13:54,low,Malleshwaram,rainy,68
5932,public_damage,13.072,77.442908,11-10-2025,20:50,moderate,Whitefield,cloudy,84
5933,burglary,12.954134,77.791175,06-05-2025,08:24,critical,BTM,humid,32
5934,street_fight,12.916894,77.478599,31-08-2025,00:25,high,MG Road,rainy,43
5935,street_fight,12.850778,77.440312,08-06-2025,18:18,high,Yelahanka,clear,70
5936,vehicle_theft,12.921618,77.529796,09-10-2025,10:44,high,MG Road,cloudy,22
5937,pickpocketing,12.984757,77.756625,03-06-2025,14:24,moderate,Malleshwaram,rainy,11
5938,vehicle_theft,12.953067,77.522489,20-04-2025,03:40,high,MG Road,cloudy,69
5939,street_fight,13.046766,77.443221,02-06-2025,10:32,high,Malleshwaram,cloudy,44
5940,harassment,12.956833,77.495046,10-10-2025,06:24,moderate,Electronic City,clear,28
5941,public_damage,12.863171,77.579369,12-06-2025,04:47,moderate,Malleshwaram,rainy,76
5942,chain_snatching,13.004404,77.691385,29-10-2025,20:25,high,BTM,cloudy,49
5943,vandalism,13.020228,77.535042,15-09-2025,17:03,low,Yelahanka,rainy,24
5944,chain_snatching,12.891146,77.556718,21-09-2025,09:24,high,Whitefield,clear,85
5945,pickpocketing,12.942601,77.611719,01-05-2025,16:46,moderate,Hebbal,cloudy,31
5946,cybercrime,12.852273,77.689019,04-08-2025,16:14,low,Koramangala,rainy,12
5947,public_damage,13.030409,77.492214,20-08-2025,08:58,moderate,Yelahanka,humid,16
5948,public_damage,12.924786,77.780178,09-09-2025,09:07,moderate,MG Road,clear,54
5949,burglary,12.848935,77.604864,28-08-2025,05:28,critical,BTM,humid,84
5950,public_damage,12.839652,77.777027,01-06-2025,11:56,moderate,Whitefield,rainy,13
5951,vehicle_theft,12.891199,77.544819,08-10-2025,22:42,high,Jayanagar,rainy,33
5952,assault,13.076221,77.465071,28-10-2025,13:21,high,Whitefield,clear,34
5953,harassment,12.876329,77.496799,12-08-2025,00:45,moderate,MG Road,humid,95
5954,cybercrime,12.937993,77.658578,06-08-2025,06:53,low,Yelahanka,humid,33
5955,vehicle_theft,13.082326,77.68279,24-08-2025,07:26,high,Koramangala,rainy,44
5956,vehicle_theft,12.93495,77.623809,25-10-2025,06:16,high,Indiranagar,clear,57
5957,cybercrime,13.092688,77.488724,12-07-2025,22:57,low,Malleshwaram,cloudy,15
5958,cybercrime,13.033886,77.510486,30-03-2025,14:47,low,Yelahanka,cloudy,57
5959,public_damage,13.079963,77.756548,30-03-2025,16:55,moderate,Malleshwaram,humid,11
5960,chain_snatching,13.067685,77.678312,07-08-2025,21:00,high,Indiranagar,clear,94
5961,public_damage,12.805799,77.796548,21-04-2025,22:13,moderate,BTM,clear,80
5962,public_damage,13.089285,77.408943,25-09-2025,15:36,moderate,Whitefield,cloudy,80
5963,street_fight,12.904843,77.771357,07-08-2025,03:06,high,Hebbal,rainy,46
5964,cybercrime,12.845973,77.434937,27-07-2025,18:11,low,Malleshwaram,cloudy,79
5965,street_fight,12.887477,77.41107,30-06-2025,20:14,high,Koramangala,cloudy,52
5966,harassment,12.911873,77.729877,11-09-2025,16:15,moderate,MG Road,rainy,23
5967,burglary,13.033851,77.567135,12-04-2025,21:19,critical,Koramangala,clear,76
5968,cybercrime,13.069763,77.470021,12-04-2025,15:29,low,MG Road,rainy,65
5969,vehicle_theft,12.890459,77.620364,11-11-2025,22:53,high,Indiranagar,rainy,38
5970,assault,13.038932,77.787549,25-04-2025,03:15,high,Hebbal,cloudy,49
5971,vandalism,12.830103,77.672423,22-10-2025,11:37,low,MG Road,humid,50
5972,public_damage,13.084289,77.691201,25-07-2025,06:02,moderate,Koramangala,humid,80
5973,burglary,12.843928,77.779133,24-08-2025,11:54,critical,Indiranagar,cloudy,23
5974,burglary,12.918397,77.629508,04-08-2025,01:41,critical,Whitefield,rainy,52
5975,vandalism,13.050914,77.427576,18-04-2025,14:46,low,MG Road,humid,21
5976,harassment,12.912219,77.706377,05-04-2025,04:07,moderate,Hebbal,rainy,20
5977,street_fight,12.891362,77.511817,18-07-2025,09:30,high,Indiranagar,clear,74
5978,pickpocketing,12.941597,77.575774,14-10-2025,21:32,moderate,Yelahanka,humid,78
5979,chain_snatching,12.970782,77.532997,16-04-2025,13:50,high,Yelahanka,humid,12
5980,assault,13.07662,77.538933,28-03-2025,03:08,high,Hebbal,clear,17
5981,street_fight,12.964766,77.656219,26-09-2025,00:53,high,BTM,humid,20
5982,chain_snatching,12.826507,77.429102,19-09-2025,00:37,high,Whitefield,cloudy,55
5983,public_damage,13.02477,77.533383,03-07-2025,18:44,moderate,Whitefield,clear,92
5984,vehicle_theft,12.884252,77.782927,26-07-2025,20:20,high,Indiranagar,clear,64
5985,road_accident,12.91984,77.621235,14-11-2025,04:16,high,Electronic City,rainy,50
5986,public_damage,12.94466,77.406,25-09-2025,05:10,moderate,Yelahanka,clear,72
5987,road_accident,12.819881,77.681448,01-07-2025,16:16,high,Yelahanka,humid,33
5988,chain_snatching,12.969822,77.535153,16-08-2025,17:20,high,Yelahanka,rainy,44
5989,road_accident,12.984155,77.644769,30-03-2025,17:13,high,Electronic City,clear,71
5990,road_accident,12.803208,77.490329,22-05-2025,02:35,high,Yelahanka,clear,60
5991,road_accident,12.926476,77.740969,05-06-2025,07:47,high,Jayanagar,humid,58
5992,road_accident,12.937905,77.553971,23-07-2025,07:21,high,Whitefield,cloudy,25
5993,pickpocketing,12.967168,77.436189,10-04-2025,23:12,moderate,MG Road,clear,21
5994,cybercrime,12.80559,77.788796,01-04-2025,23:24,low,BTM,humid,91
5995,burglary,12.98646,77.640774,27-04-2025,06:27,critical,Indiranagar,humid,36
5996,street_fight,12.826593,77.647099,13-05-2025,00:43,high,BTM,rainy,19
5997,chain_snatching,13.003961,77.469017,31-07-2025,00:08,high,Yelahanka,cloudy,93
5998,chain_snatching,12.929448,77.535633,08-08-2025,06:00,high,Yelahanka,cloudy,38
5999,vandalism,13.053655,77.744659,12-09-2025,05:04,low,Yelahanka,clear,84
6000,street_fight,13.091416,77.640111,07-10-2025,09:02,high,Jayanagar,cloudy,65
6001,public_damage,12.956153,77.737532,13-07-2025,16:13,moderate,MG Road,clear,45
6002,road_accident,12.801374,77.536052,13-05-2025,07:57,high,Hebbal,rainy,69
6003,harassment,12.907681,77.417999,03-10-2025,21:03,moderate,Yelahanka,cloudy,30
6004,vandalism,12.985231,77.405076,30-10-2025,23:17,low,Indiranagar,humid,22
6005,cybercrime,12.931693,77.568389,28-03-2025,22:07,low,Yelahanka,humid,29
6006,pickpocketing,12.831427,77.796735,04-07-2025,08:37,moderate,Electronic City,clear,38
6007,vehicle_theft,13.082996,77.50572,29-09-2025,09:48,high,Koramangala,rainy,13
6008,vehicle_theft,12.908318,77.504727,01-06-2025,10:56,high,MG Road,cloudy,58
6009,cybercrime,13.097302,77.63739,06-10-2025,16:32,low,Hebbal,humid,30
6010,public_damage,13.014508,77.477158,18-05-2025,16:23,moderate,BTM,cloudy,51
6011,street_fight,12.820644,77.472631,28-10-2025,22:08,high,Indiranagar,humid,17
6012,vehicle_theft,12.901239,77.535,21-06-2025,07:40,high,Jayanagar,rainy,10
6013,cybercrime,12.946884,77.40805,01-10-2025,20:45,low,Koramangala,clear,64
6014,public_damage,12.893946,77.722992,30-10-2025,09:03,moderate,Yelahanka,cloudy,46
6015,harassment,12.860941,77.614718,06-10-2025,03:51,moderate,Koramangala,rainy,39
6016,chain_snatching,12.88114,77.643999,04-08-2025,04:07,high,Jayanagar,humid,13
6017,burglary,12.961816,77.436962,18-06-2025,05:31,critical,Whitefield,cloudy,91
6018,pickpocketing,12.822869,77.500086,08-11-2025,20:51,moderate,Whitefield,clear,84
6019,cybercrime,12.918456,77.443633,01-05-2025,22:27,low,Hebbal,cloudy,80
6020,road_accident,12.895348,77.738575,19-06-2025,19:31,high,Koramangala,cloudy,89
6021,road_accident,12.814699,77.575955,20-07-2025,01:17,high,Electronic City,rainy,73
6022,vandalism,12.891776,77.677089,29-03-2025,07:19,low,Whitefield,clear,14
6023,assault,12.897189,77.728862,04-06-2025,11:51,high,Electronic City,cloudy,39
6024,street_fight,13.042516,77.566257,03-07-2025,18:50,high,Jayanagar,clear,53
6025,harassment,12.857419,77.773971,28-04-2025,00:41,moderate,Hebbal,cloudy,15
6026,road_accident,13.046519,77.639216,26-10-2025,03:05,high,MG Road,cloudy,52
6027,chain_snatching,12.9983,77.467513,30-10-2025,19:48,high,Malleshwaram,cloudy,69
6028,vandalism,12.84691,77.558523,13-06-2025,01:57,low,Koramangala,cloudy,24
6029,vehicle_theft,12.833312,77.68649,08-07-2025,02:59,high,Malleshwaram,clear,24
6030,vehicle_theft,12.896106,77.447287,11-07-2025,02:43,high,MG Road,rainy,63
6031,vehicle_theft,12.944436,77.709108,26-09-2025,23:11,high,Whitefield,clear,39
6032,chain_snatching,12.935979,77.55413,26-04-2025,00:40,high,Jayanagar,rainy,79
6033,chain_snatching,12.834187,77.521629,19-09-2025,23:55,high,Yelahanka,rainy,84
6034,public_damage,13.037299,77.496357,24-07-2025,16:46,moderate,Jayanagar,humid,39
6035,assault,12.895267,77.554641,02-11-2025,21:06,high,Jayanagar,rainy,74
6036,harassment,12.988914,77.440025,03-06-2025,02:51,moderate,Koramangala,clear,74
6037,chain_snatching,12.82611,77.476341,10-09-2025,05:30,high,Malleshwaram,clear,40
6038,vandalism,13.052037,77.465563,19-04-2025,18:24,low,Koramangala,cloudy,83
6039,road_accident,12.933314,77.731941,03-10-2025,04:10,high,MG Road,humid,11
6040,cybercrime,12.81997,77.746211,26-03-2025,23:30,low,BTM,humid,54
6041,pickpocketing,12.810739,77.76142,24-06-2025,07:52,moderate,Indiranagar,cloudy,32
6042,chain_snatching,12.945729,77.760758,26-05-2025,23:20,high,Hebbal,rainy,19
6043,public_damage,12.869749,77.714519,05-07-2025,18:21,moderate,Yelahanka,rainy,54
6044,pickpocketing,12.951106,77.43231,07-04-2025,16:24,moderate,Koramangala,rainy,45
6045,harassment,12.943606,77.719275,04-05-2025,00:55,moderate,Malleshwaram,clear,74
6046,burglary,12.83666,77.45457,16-09-2025,18:31,critical,Koramangala,humid,12
6047,cybercrime,12.914171,77.694966,24-05-2025,03:19,low,Malleshwaram,cloudy,22
6048,burglary,12.810669,77.539532,13-06-2025,15:50,critical,Indiranagar,humid,26
6049,public_damage,13.021643,77.619855,05-10-2025,19:56,moderate,Indiranagar,rainy,38
6050,road_accident,13.095001,77.698184,13-04-2025,07:55,high,BTM,clear,27
6051,vandalism,12.907995,77.590992,26-06-2025,00:02,low,Electronic City,humid,59
6052,chain_snatching,13.02106,77.487733,22-10-2025,15:59,high,Yelahanka,cloudy,84
6053,chain_snatching,12.911787,77.562323,27-03-2025,11:50,high,Indiranagar,humid,12
6054,public_damage,12.910649,77.749949,08-06-2025,05:27,moderate,Malleshwaram,humid,51
6055,harassment,12.951047,77.438318,10-11-2025,07:07,moderate,Whitefield,clear,11
6056,vandalism,12.839987,77.438618,02-09-2025,11:41,low,Hebbal,humid,59
6057,assault,13.098142,77.529834,20-05-2025,12:15,high,Electronic City,cloudy,32
6058,chain_snatching,12.985298,77.790511,15-11-2025,20:25,high,Malleshwaram,clear,81
6059,harassment,12.898704,77.516261,22-09-2025,11:07,moderate,BTM,humid,37
6060,cybercrime,12.936779,77.763866,01-06-2025,20:18,low,Electronic City,rainy,84
6061,harassment,13.031381,77.636116,11-09-2025,18:29,moderate,Indiranagar,clear,54
6062,assault,12.987883,77.492583,07-07-2025,07:23,high,Hebbal,rainy,74
6063,cybercrime,12.907823,77.479432,08-09-2025,18:28,low,Jayanagar,clear,23
6064,vandalism,12.930353,77.562327,14-09-2025,22:08,low,Whitefield,clear,78
6065,assault,12.94622,77.450297,08-07-2025,20:03,high,BTM,rainy,20
6066,public_damage,12.950736,77.44805,24-08-2025,06:06,moderate,BTM,cloudy,79
6067,road_accident,12.982704,77.510304,25-08-2025,23:24,high,Yelahanka,clear,45
6068,burglary,12.800817,77.610332,27-10-2025,12:36,critical,BTM,cloudy,55
6069,chain_snatching,12.87132,77.649641,24-05-2025,06:35,high,BTM,clear,32
6070,vandalism,12.911513,77.76832,01-04-2025,07:03,low,Whitefield,cloudy,93
6071,vandalism,13.015869,77.532784,06-04-2025,22:01,low,Jayanagar,cloudy,62
6072,chain_snatching,13.094552,77.69359,20-07-2025,21:06,high,Hebbal,humid,47
6073,road_accident,13.014488,77.762553,25-05-2025,16:57,high,Jayanagar,clear,47
6074,vehicle_theft,12.995196,77.591963,28-09-2025,08:58,high,Koramangala,humid,32
6075,vehicle_theft,12.833002,77.797074,31-05-2025,16:14,high,Jayanagar,clear,41
6076,assault,12.947557,77.721434,19-08-2025,18:56,high,Hebbal,cloudy,84
6077,assault,12.844507,77.46179,13-04-2025,20:35,high,Jayanagar,cloudy,26
6078,assault,13.022023,77.405122,24-10-2025,21:22,high,Jayanagar,cloudy,68
6079,burglary,13.002825,77.746628,17-08-2025,22:17,critical,Hebbal,cloudy,95
6080,harassment,12.87398,77.439359,27-08-2025,16:39,moderate,Koramangala,humid,69
6081,pickpocketing,13.007319,77.767831,31-08-2025,20:38,moderate,Malleshwaram,clear,94
6082,street_fight,12.823535,77.586649,03-11-2025,06:22,high,Malleshwaram,cloudy,85
6083,road_accident,12.924604,77.42882,12-09-2025,13:57,high,MG Road,cloudy,34
6084,harassment,12.841257,77.70442,16-08-2025,11:43,moderate,Indiranagar,rainy,28
6085,pickpocketing,12.839289,77.595369,31-10-2025,23:02,moderate,Electronic City,humid,48
6086,pickpocketing,13.045806,77.4347,11-11-2025,13:29,moderate,Whitefield,humid,37
6087,cybercrime,12.990801,77.731535,03-05-2025,11:35,low,Whitefield,clear,80
6088,harassment,12.91203,77.792412,21-05-2025,06:22,moderate,Hebbal,clear,47
6089,harassment,12.893027,77.445074,21-04-2025,09:15,moderate,Yelahanka,cloudy,84
6090,vandalism,13.025293,77.727589,16-11-2025,22:59,low,Whitefield,cloudy,51
6091,public_damage,12.897673,77.653201,18-04-2025,16:48,moderate,Hebbal,cloudy,13
6092,assault,12.911078,77.780608,21-07-2025,16:33,high,Jayanagar,clear,20
6093,cybercrime,12.844946,77.487568,19-10-2025,21:51,low,Yelahanka,clear,35
6094,vehicle_theft,12.917095,77.624264,04-09-2025,03:47,high,Malleshwaram,cloudy,64
6095,assault,13.04082,77.585218,30-06-2025,19:51,high,Jayanagar,cloudy,58
6096,public_damage,12.987889,77.632532,03-11-2025,21:14,moderate,Whitefield,cloudy,65
6097,pickpocketing,12.933992,77.689556,10-04-2025,22:52,moderate,Electronic City,humid,55
6098,vehicle_theft,12.928783,77.752179,08-11-2025,20:04,high,MG Road,humid,91
6099,assault,13.091835,77.722238,28-05-2025,19:15,high,Hebbal,rainy,67
6100,assault,12.927777,77.790438,15-10-2025,01:12,high,Whitefield,cloudy,43
6101,street_fight,13.010423,77.735349,27-03-2025,03:06,high,Whitefield,humid,34
6102,pickpocketing,12.925018,77.551445,01-08-2025,21:20,moderate,MG Road,humid,75
6103,burglary,12.820005,77.498779,29-04-2025,07:17,critical,MG Road,rainy,11
6104,burglary,12.947686,77.463632,12-07-2025,17:30,critical,Koramangala,clear,12
6105,street_fight,12.918407,77.654557,30-04-2025,12:00,high,Hebbal,humid,94
6106,road_accident,13.090397,77.464607,14-05-2025,17:18,high,Koramangala,clear,28
6107,street_fight,12.923421,77.689156,09-04-2025,12:56,high,Malleshwaram,rainy,42
6108,chain_snatching,12.87397,77.697181,01-05-2025,10:52,high,BTM,clear,82
6109,vehicle_theft,12.867352,77.506866,18-05-2025,07:37,high,MG Road,humid,48
6110,assault,12.924431,77.504444,09-06-2025,20:29,high,Malleshwaram,clear,94
6111,public_damage,12.841082,77.425229,30-04-2025,12:47,moderate,Koramangala,humid,82
6112,vandalism,12.947144,77.432781,13-11-2025,02:21,low,BTM,clear,68
6113,harassment,13.042339,77.550594,22-10-2025,13:44,moderate,Yelahanka,humid,63
6114,harassment,12.883729,77.777621,22-04-2025,00:10,moderate,Indiranagar,cloudy,76
6115,cybercrime,12.917162,77.755766,18-06-2025,00:52,low,Jayanagar,humid,30
6116,chain_snatching,12.957029,77.408771,02-04-2025,15:36,high,Whitefield,humid,86
6117,street_fight,12.888195,77.694075,20-10-2025,18:42,high,Hebbal,clear,63
6118,street_fight,12.875373,77.679594,17-08-2025,12:47,high,BTM,humid,19
6119,cybercrime,12.934604,77.591797,03-07-2025,09:40,low,Yelahanka,cloudy,92
6120,harassment,12.903176,77.501053,30-06-2025,12:57,moderate,Koramangala,rainy,85
6121,street_fight,12.839911,77.618691,08-10-2025,04:39,high,BTM,clear,93
6122,chain_snatching,12.919741,77.627005,19-11-2025,12:50,high,Jayanagar,clear,13
6123,street_fight,12.931908,77.534192,23-06-2025,01:13,high,MG Road,rainy,53
6124,chain_snatching,12.906642,77.527061,20-08-2025,03:47,high,Indiranagar,clear,48
6125,burglary,12.823506,77.543953,15-07-2025,20:43,critical,Koramangala,cloudy,18
6126,vandalism,12.849523,77.611765,27-09-2025,20:42,low,Malleshwaram,clear,72
6127,chain_snatching,12.983623,77.531446,10-08-2025,13:06,high,BTM,humid,25
6128,vandalism,13.076535,77.562296,19-09-2025,07:08,low,Electronic City,humid,74
6129,pickpocketing,12.907227,77.427129,18-07-2025,00:22,moderate,Jayanagar,rainy,38
6130,pickpocketing,12.997231,77.78485,05-05-2025,03:26,moderate,BTM,clear,13
6131,burglary,13.072295,77.514559,28-10-2025,15:28,critical,Malleshwaram,cloudy,90
6132,pickpocketing,13.036657,77.529159,16-06-2025,19:31,moderate,Hebbal,humid,59
6133,road_accident,12.833724,77.476368,24-10-2025,08:26,high,Koramangala,rainy,21
6134,cybercrime,12.974469,77.626508,12-06-2025,06:36,low,Jayanagar,humid,29
6135,road_accident,13.011854,77.42948,25-08-2025,16:43,high,Koramangala,clear,68
6136,pickpocketing,13.067935,77.535857,08-08-2025,11:15,moderate,Koramangala,humid,79
6137,road_accident,12.926335,77.567606,05-06-2025,04:55,high,Electronic City,rainy,77
6138,burglary,12.839609,77.787474,22-06-2025,22:26,critical,Indiranagar,humid,27
6139,vehicle_theft,12.931754,77.651182,23-08-2025,18:06,high,Jayanagar,humid,23
6140,public_damage,13.027936,77.704534,28-03-2025,01:53,moderate,Hebbal,cloudy,12
6141,harassment,12.860575,77.583772,18-04-2025,23:26,moderate,Indiranagar,cloudy,30
6142,chain_snatching,13.008803,77.687202,18-10-2025,05:55,high,Whitefield,humid,27
6143,harassment,12.896789,77.488289,25-04-2025,02:10,moderate,Jayanagar,cloudy,16
6144,harassment,13.010453,77.78792,24-04-2025,00:58,moderate,Yelahanka,rainy,46
6145,vandalism,13.04363,77.735603,07-09-2025,04:58,low,Yelahanka,humid,12
6146,chain_snatching,13.059869,77.722982,20-05-2025,16:10,high,MG Road,cloudy,78
6147,harassment,12.873708,77.763091,03-08-2025,02:07,moderate,Koramangala,rainy,80
